tweet_id,retweet_count,favorite_count,timestamp,text,rating_out_of_10,name,dog_stage,jpg_url,dog_type,confidence_level
831262627380748289,2350,13066,2017-02-13 22:03:49+00:00,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,Tucker,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003
830956169170665475,1735,8735,2017-02-13 01:46:03+00:00,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516
830583320585068544,19297,73397,2017-02-12 01:04:29+00:00,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703
830097400375152640,3455,10804,2017-02-10 16:53:37+00:00,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713
829861396166877184,2243,13441,2017-02-10 01:15:49+00:00,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,Mia,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486
829501995190984704,12224,34913,2017-02-09 01:27:41+00:00,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,Leo,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851
829449946868879360,2329,11519,2017-02-08 22:00:52+00:00,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,None,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,0.315163
829374341691346946,10706,38074,2017-02-08 17:00:26+00:00,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547
829141528400556032,8530,26952,2017-02-08 01:35:19+00:00,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,Malcolm,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314
829011960981237760,18627,58302,2017-02-07 17:00:28+00:00,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,Dexter,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221
828770345708580865,6746,28085,2017-02-07 01:00:22+00:00,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,Alfie,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake_Bay_retriever,0.0338986
828708714936930305,12882,40241,2017-02-06 20:55:28+00:00,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,Fiona,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican_hairless,0.00838837
828650029636317184,1544,10467,2017-02-06 17:02:17+00:00,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,None,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209
828409743546925057,1305,6898,2017-02-06 01:07:28+00:00,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,Mutt,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,0.0180398
828408677031882754,1477,8398,2017-02-06 01:03:14+00:00,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998
828381636999917570,2554,13864,2017-02-05 23:15:47+00:00,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.392535
828376505180889089,1216,8112,2017-02-05 22:55:23+00:00,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999
828372645993398273,3344,13756,2017-02-05 22:40:03+00:00,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047
828046555563323392,3260,12923,2017-02-05 01:04:17+00:00,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,Sailer,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Error,Error
828011680017821696,2451,11411,2017-02-04 22:45:42+00:00,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662
827933404142436356,5987,22180,2017-02-04 17:34:40+00:00,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999
827653905312006145,3433,16983,2017-02-03 23:04:02+00:00,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555
827600520311402496,1082,8143,2017-02-03 19:31:54+00:00,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004
827324948884643840,3510,17523,2017-02-03 01:16:53+00:00,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486
827199976799354881,2579,11659,2017-02-02 17:00:17+00:00,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999
826958653328592898,5757,23767,2017-02-02 01:01:21+00:00,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001
826848821049180160,11878,40325,2017-02-01 17:44:55+00:00,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764
826598365270007810,2709,11117,2017-02-01 01:09:42+00:00,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,Pawnd,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119
826476773533745153,4821,20275,2017-01-31 17:06:32+00:00,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001
826240494070030336,2965,14614,2017-01-31 01:27:39+00:00,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,None,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048
826204788643753985,1075,5361,2017-01-30 23:05:46+00:00,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,None,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058
826115272272650244,3599,17299,2017-01-30 17:10:04+00:00,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,Ike,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,golden_retriever,0.00233085
825876512159186944,2146,11525,2017-01-30 01:21:19+00:00,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,Mo,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Error,Error
825829644528148480,2848,14025,2017-01-29 22:15:05+00:00,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999
825535076884762624,19669,56413,2017-01-29 02:44:34+00:00,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,None,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495
825147591692263424,5244,20181,2017-01-28 01:04:51+00:00,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823
825026590719483904,1483,7020,2017-01-27 17:04:02+00:00,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454
824775126675836928,4069,16508,2017-01-27 00:24:48+00:00,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499
824663926340194305,1993,11113,2017-01-26 17:02:56+00:00,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488
824325613288833024,11848,12999,2017-01-25 18:38:36+00:00,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,None,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793
824297048279236611,4463,16625,2017-01-25 16:45:05+00:00,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11.0,Nala,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,Error,Error
823939628516474880,3123,11755,2017-01-24 17:04:50+00:00,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006
823699002998870016,2772,13826,2017-01-24 01:08:40+00:00,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,Winston,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999
823581115634085888,3031,14376,2017-01-23 17:20:14+00:00,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,Crawford,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,0.194044
823322678127919110,4637,17437,2017-01-23 00:13:17+00:00,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,Wyatt,,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,0.00183635
822975315408461824,3958,19139,2017-01-22 01:12:59+00:00,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,Albus,,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,0.233162
822872901745569793,48265,132810,2017-01-21 18:26:02+00:00,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,None,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,0.196015
822859134160621569,2622,14576,2017-01-21 17:31:20+00:00,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,Hobbes,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897
822610361945911296,3423,16327,2017-01-21 01:02:48+00:00,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,None,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999
822489057087389700,7390,20083,2017-01-20 17:00:46+00:00,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,Paisley,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769
822462944365645825,17209,31800,2017-01-20 15:17:01+00:00,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199
822244816520155136,11421,38832,2017-01-20 00:50:15+00:00,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,None,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441
821886076407029760,2692,12582,2017-01-19 01:04:45+00:00,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,Jimison,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.26623800000000003
821765923262631936,1899,9317,2017-01-18 17:07:18+00:00,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071
821522889702862852,2030,8871,2017-01-18 01:01:34+00:00,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,Harlso,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001
821407182352777218,5053,13075,2017-01-17 17:21:47+00:00,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,0.5054960000000001
821149554670182400,2320,9718,2017-01-17 00:18:04+00:00,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,Luca,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933
821107785811234820,2487,10645,2017-01-16 21:32:06+00:00,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,None,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659
821044531881721856,2636,14021,2017-01-16 17:20:45+00:00,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,Flash,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802
820749716845686786,11525,34984,2017-01-15 21:49:15+00:00,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,Sunny,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001
820314633777061888,648,3706,2017-01-14 17:00:24+00:00,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,None,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,0.940724
820078625395449857,7246,21979,2017-01-14 01:22:35+00:00,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,12.0,None,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,Error,Error
819952236453363712,1369,5927,2017-01-13 17:00:21+00:00,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,0.925505
819924195358416896,5607,14305,2017-01-13 15:08:56+00:00,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Error,Error
819711362133872643,3604,14916,2017-01-13 01:03:12+00:00,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11.0,Howie,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,toy_poodle,0.0220094
819588359383371776,2271,10606,2017-01-12 16:54:26+00:00,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,Jazzy,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001
819347104292290561,1383,8008,2017-01-12 00:55:47+00:00,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,Anna,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106
819227688460238848,7733,25652,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,Finn,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001
819006400881917954,21794,49960,2017-01-11 02:21:57+00:00,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,14.0,Sunny,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,Error,Error
819004803107983360,42228,95450,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,Bo,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308
818627210458333184,8564,24597,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188
818614493328580609,2982,10971,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722
818536468981415936,2873,12127,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,Tom,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh_springer_spaniel,6.229489999999999e-05
818259473185828864,2621,12197,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368
818145370475810820,3014,13671,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931
817827839487737858,31314,57622,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608
817777686764523521,3084,11901,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,Dido,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256
817536400337801217,3505,13105,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,Eugene,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358
817423860136083457,17504,38260,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed,0.201358
817415592588222464,1131,6267,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163
817171292965273600,2326,9690,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483
817120970343411712,3011,13367,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,None,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809
817056546584727552,1927,9517,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,Chloe,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999
816816676327063552,2361,11071,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,Timber,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164
816697700272001025,2545,10905,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,Binky,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992
816450570814898180,9366,33961,2017-01-04 01:05:59+00:00,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,13.0,Moose,,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,Error,Error
816336735214911488,2269,9564,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,Dudley,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933
816091915477250048,2500,9927,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,Comet,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,0.967345
815990720817401858,1207,5545,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,Jack,doggo,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756
815966073409433600,9907,25057,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,0.506312
815736392542261248,2625,10937,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,Akumi,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,0.5489069999999999
815639385530101762,1918,9161,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,Titan,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,0.8179529999999999
815390420867969024,4407,11467,2017-01-01 02:53:20+00:00,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,13.0,None,,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,Error,Error
814986499976527872,1505,8485,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828
